customer_id,account_number,salary_day,salary_amount,has_rent,rent_amount,has_emi,emi_amount,avg_monthly_utilities
8359,00120008359,19,181266,1,6390,0,0,4923
8360,00120008360,6,160569,0,0,1,10619,3410
8361,00120008361,20,199588,0,0,0,0,4242
8362,00120008362,24,132219,0,0,1,15710,4508
8363,00120008363,27,59104,1,8396,0,0,3628
8364,00120008364,6,20316,0,0,0,0,3719
8365,00120008365,8,53130,1,27806,1,14775,957
8366,00120008366,1,122294,0,0,1,16003,3141
8367,00120008367,22,44954,0,0,1,17236,4237
8368,00120008368,17,128437,1,23526,0,0,3631
8369,00120008369,17,167724,1,20652,0,0,3081
8370,00120008370,24,160250,0,0,1,7341,3024
8371,00120008371,15,197235,0,0,0,0,1438
8372,00120008372,7,160823,1,19568,0,0,3439
8373,00120008373,19,149116,0,0,1,4216,851
8374,00120008374,22,78165,0,0,0,0,2271
8375,00120008375,25,157552,1,20622,0,0,1129
8376,00120008376,23,189946,1,19228,1,11927,4465
8377,00120008377,28,81775,0,0,0,0,1584
8378,00120008378,3,152638,1,29185,1,13523,1095
8379,00120008379,22,100311,1,27386,0,0,1145
8380,00120008380,11,68149,0,0,1,11373,3001
8381,00120008381,20,149078,0,0,1,19591,3079
8382,00120008382,19,87561,0,0,0,0,3179
8383,00120008383,9,165495,1,18434,0,0,2305
8384,00120008384,10,105710,0,0,1,4658,4674
8385,00120008385,2,107199,0,0,0,0,4247
8386,00120008386,1,180024,1,16732,0,0,2794
8387,00120008387,16,42326,0,0,1,8029,1367
8388,00120008388,18,132272,0,0,0,0,4756
8389,00120008389,23,46139,0,0,0,0,829
8390,00120008390,26,88638,0,0,0,0,4300
8391,00120008391,17,87652,1,33466,0,0,4458
8392,00120008392,6,27937,1,30407,0,0,3341
8393,00120008393,14,45161,0,0,0,0,3411
8394,00120008394,23,150455,0,0,0,0,4067
8395,00120008395,25,100856,0,0,1,8919,4694
8396,00120008396,15,85043,1,13943,0,0,4009
8397,00120008397,14,160807,1,32174,0,0,1493
8398,00120008398,24,74919,1,31061,0,0,2842
8399,00120008399,22,97055,0,0,0,0,4673
8400,00120008400,3,100455,1,23722,0,0,3551
8401,00120008401,24,183694,0,0,1,19195,2303
8402,00120008402,23,53135,1,8386,0,0,977
8403,00120008403,19,181730,1,16655,1,3585,3583
8404,00120008404,25,99677,1,24965,1,3421,3519
8405,00120008405,12,44696,0,0,0,0,2544
8406,00120008406,2,149845,0,0,1,16939,1793
8407,00120008407,3,39956,0,0,0,0,4120
8408,00120008408,18,30819,0,0,1,10939,3846
8409,00120008409,1,16528,1,7542,0,0,3188
8410,00120008410,20,142781,1,32585,0,0,2799
8411,00120008411,21,101491,0,0,0,0,1334
8412,00120008412,6,59588,0,0,0,0,3829
8413,00120008413,5,114152,1,12054,0,0,1534
8414,00120008414,1,142872,0,0,0,0,4037
8415,00120008415,19,166583,1,11513,0,0,1749
8416,00120008416,1,25119,1,12269,0,0,1347
8417,00120008417,27,90893,1,15090,0,0,1111
8418,00120008418,21,31167,0,0,0,0,1768
8419,00120008419,21,125782,1,29467,0,0,3074
8420,00120008420,16,145775,1,25140,1,13388,1882
8421,00120008421,12,49889,1,5224,1,9818,3616
8422,00120008422,27,60678,1,16876,1,11642,1520
8423,00120008423,22,75262,1,27912,0,0,2809
8424,00120008424,8,150753,1,19097,0,0,3108
8425,00120008425,26,95291,1,12756,0,0,2226
8426,00120008426,16,81008,0,0,0,0,4953
8427,00120008427,28,159762,1,28877,1,8682,3928
8428,00120008428,1,40912,1,18628,1,12664,4553
8429,00120008429,4,21473,1,16581,1,13393,872
8430,00120008430,10,187370,0,0,1,11437,4880
8431,00120008431,11,164741,0,0,1,12006,4948
8432,00120008432,17,114500,1,6647,1,7258,3416
8433,00120008433,25,167015,0,0,0,0,4998
8434,00120008434,27,53785,0,0,0,0,1935
8435,00120008435,23,115956,0,0,1,14419,1618
8436,00120008436,7,134006,1,30716,0,0,1717
8437,00120008437,12,25832,1,9804,1,13535,2330
8438,00120008438,21,151457,0,0,0,0,1849
8439,00120008439,7,160780,0,0,1,5616,824
8440,00120008440,12,169510,0,0,0,0,1727
8441,00120008441,15,97747,1,24197,1,14826,4392
8442,00120008442,2,95107,1,16392,0,0,2645
8443,00120008443,14,80428,0,0,0,0,4659
8444,00120008444,13,101843,0,0,0,0,3299
8445,00120008445,4,26002,1,31635,0,0,2727
8446,00120008446,14,182225,1,31097,1,19075,1485
8447,00120008447,14,168512,1,33756,1,15767,2814
8448,00120008448,16,82501,0,0,1,11252,2481
8449,00120008449,7,47556,0,0,0,0,938
8450,00120008450,19,82963,0,0,1,15496,1297
8451,00120008451,2,21563,0,0,1,19340,3688
8452,00120008452,10,20840,1,31842,0,0,1848
8453,00120008453,18,30154,0,0,0,0,1205
8454,00120008454,17,39194,0,0,1,12349,2550
8455,00120008455,5,192933,0,0,0,0,3293
8456,00120008456,12,168520,0,0,1,11698,3524
8457,00120008457,6,38528,1,21267,1,16117,2416
8458,00120008458,22,175474,0,0,0,0,3667
8459,00120008459,9,19352,0,0,0,0,1900
8460,00120008460,20,15184,0,0,0,0,4195
8461,00120008461,1,156456,1,28094,0,0,1279
8462,00120008462,22,29319,0,0,1,3211,2509
8463,00120008463,15,135497,1,25823,0,0,4039
8464,00120008464,21,166521,1,18182,0,0,4334
8465,00120008465,26,71333,1,11008,1,17796,4992
8466,00120008466,6,56205,0,0,0,0,1252
8467,00120008467,19,25426,1,13771,0,0,2713
8468,00120008468,18,22504,1,15963,1,8162,2169
8469,00120008469,6,131775,0,0,0,0,3233
8470,00120008470,13,48368,0,0,0,0,1330
8471,00120008471,1,118841,0,0,0,0,2743
8472,00120008472,23,198257,1,30082,1,15189,3297
8473,00120008473,23,131744,0,0,0,0,2351
8474,00120008474,26,23724,1,31427,1,17225,1204
8475,00120008475,13,151156,1,30605,0,0,1321
8476,00120008476,7,180882,1,14038,0,0,1417
8477,00120008477,15,97297,0,0,1,3054,2864
8478,00120008478,12,140099,1,6390,0,0,2536
8479,00120008479,27,93872,1,8030,0,0,4561
8480,00120008480,26,166944,1,11492,0,0,2334
8481,00120008481,1,85333,1,7438,0,0,1833
8482,00120008482,15,17596,0,0,0,0,2592
8483,00120008483,4,32167,0,0,0,0,4520
8484,00120008484,13,102844,1,10167,0,0,3036
8485,00120008485,23,104751,1,17172,0,0,3133
8486,00120008486,27,144817,1,5465,1,5892,2540
8487,00120008487,25,95520,0,0,0,0,1127
8488,00120008488,5,73326,1,7483,1,7120,1494
8489,00120008489,2,92670,1,20957,0,0,3728
8490,00120008490,23,156854,1,34360,0,0,3283
8491,00120008491,26,188074,1,4774,0,0,1130
8492,00120008492,1,39022,1,31941,0,0,1574
8493,00120008493,16,99458,1,27414,0,0,2080
8494,00120008494,23,160690,1,24722,0,0,1855
8495,00120008495,6,163317,1,18677,0,0,3165
8496,00120008496,23,98796,0,0,0,0,4014
8497,00120008497,16,156099,1,7930,1,14781,3825
8498,00120008498,14,160058,1,31256,1,12938,1915
8499,00120008499,26,125704,0,0,1,10719,1644
8500,00120008500,3,149598,0,0,1,6267,2881
8501,00120008501,15,59361,1,5439,0,0,917
8502,00120008502,3,53286,0,0,0,0,3835
8503,00120008503,23,44533,1,34879,0,0,2847
8504,00120008504,2,164388,0,0,0,0,2037
8505,00120008505,1,154771,0,0,0,0,2976
8506,00120008506,9,142441,1,10700,0,0,1011
8507,00120008507,9,112079,1,29151,1,7980,3980
8508,00120008508,23,115960,1,26723,0,0,2400
8509,00120008509,7,73465,0,0,0,0,3935
8510,00120008510,3,162745,0,0,0,0,831
8511,00120008511,26,38395,0,0,0,0,3996
8512,00120008512,18,119162,1,20453,0,0,4041
8513,00120008513,11,145704,1,15956,1,19384,1701
8514,00120008514,7,169779,0,0,0,0,3103
8515,00120008515,9,90937,1,18582,0,0,4669
8516,00120008516,1,144647,1,30952,0,0,2950
8517,00120008517,14,135650,1,30781,1,8361,3832
8518,00120008518,20,145744,0,0,0,0,4144
8519,00120008519,6,106512,0,0,1,14515,3467
8520,00120008520,7,154830,0,0,1,7964,4922
8521,00120008521,10,82009,1,10728,0,0,1450
8522,00120008522,7,159353,0,0,0,0,2414
8523,00120008523,26,47548,0,0,0,0,2953
8524,00120008524,2,33371,1,27794,1,8191,1276
8525,00120008525,4,120977,1,30413,0,0,3815
8526,00120008526,21,165716,1,29952,0,0,3735
8527,00120008527,28,169946,0,0,0,0,4186
8528,00120008528,17,29281,1,23391,0,0,3881
8529,00120008529,1,168361,1,28527,0,0,4435
8530,00120008530,10,151126,1,31528,0,0,3574
8531,00120008531,19,115020,0,0,0,0,4767
8532,00120008532,15,122508,1,25518,0,0,4229
8533,00120008533,10,81846,1,8242,0,0,4943
8534,00120008534,19,109682,1,25993,1,5155,2008
8535,00120008535,12,195841,1,13871,1,17056,2950
8536,00120008536,24,44312,1,33720,0,0,2047
8537,00120008537,16,129186,1,28162,0,0,4664
8538,00120008538,9,19257,0,0,1,14056,4474
8539,00120008539,15,161918,0,0,0,0,2200
8540,00120008540,27,168555,0,0,0,0,3830
8541,00120008541,28,41558,1,22721,0,0,1121
8542,00120008542,17,58188,0,0,0,0,4511
8543,00120008543,14,159084,1,12086,1,16490,4024
8544,00120008544,27,48236,1,15408,0,0,3788
8545,00120008545,18,60076,0,0,0,0,2614
8546,00120008546,26,63402,0,0,1,13083,2179
8547,00120008547,2,109467,0,0,0,0,1142
8548,00120008548,4,178148,0,0,0,0,2240
8549,00120008549,18,95337,0,0,0,0,1536
8550,00120008550,7,130827,0,0,0,0,1980
8551,00120008551,13,89264,0,0,0,0,1679
8552,00120008552,15,32335,0,0,0,0,2222
8553,00120008553,25,58773,1,21474,0,0,3652
8554,00120008554,23,198230,1,28825,0,0,3762
8555,00120008555,28,43570,0,0,1,17500,4887
8556,00120008556,22,102995,1,20650,0,0,1242
8557,00120008557,26,55658,1,11719,0,0,4306
8558,00120008558,1,135640,1,24694,0,0,1047
8559,00120008559,11,87613,1,12680,0,0,3778
8560,00120008560,10,73194,0,0,0,0,2297
8561,00120008561,25,126872,0,0,1,5041,2965
8562,00120008562,5,180031,1,6690,0,0,4987
8563,00120008563,16,199144,0,0,0,0,4853
8564,00120008564,11,191660,0,0,0,0,2371
8565,00120008565,21,186605,1,31656,0,0,2347
8566,00120008566,6,123558,0,0,0,0,2790
8567,00120008567,9,83582,1,25320,1,12194,2624
8568,00120008568,13,190590,1,6427,0,0,3946
8569,00120008569,24,158775,1,29419,0,0,2546
8570,00120008570,8,64456,0,0,0,0,3560
8571,00120008571,14,70491,1,7215,0,0,1625
8572,00120008572,24,23043,0,0,0,0,822
8573,00120008573,1,118212,0,0,0,0,858
8574,00120008574,17,83340,1,24461,1,6201,2479
8575,00120008575,24,156248,1,22733,0,0,2429
8576,00120008576,5,150008,1,4649,1,16584,2740
8577,00120008577,25,46174,1,25920,1,15628,2325
8578,00120008578,2,97632,0,0,1,7307,4042
8579,00120008579,25,103768,0,0,0,0,3997
8580,00120008580,28,140775,0,0,1,5343,4861
8581,00120008581,24,123177,1,33973,1,11184,3957
8582,00120008582,9,40909,0,0,0,0,1420
8583,00120008583,4,59158,0,0,0,0,4385
8584,00120008584,17,154438,0,0,0,0,1515
8585,00120008585,17,139296,0,0,0,0,905
8586,00120008586,21,74331,0,0,0,0,3769
8587,00120008587,18,196996,1,5354,0,0,1528
8588,00120008588,16,174914,0,0,1,7976,2938
8589,00120008589,8,163530,0,0,0,0,3343
8590,00120008590,26,102367,1,23642,0,0,3952
8591,00120008591,11,80382,1,6713,1,12991,1496
8592,00120008592,21,89319,1,33867,0,0,1206
8593,00120008593,21,26170,0,0,0,0,2379
8594,00120008594,18,134952,1,17779,0,0,4368
8595,00120008595,23,95145,1,34966,0,0,3148
8596,00120008596,24,120626,0,0,1,18358,4114
8597,00120008597,10,191014,0,0,0,0,4119
8598,00120008598,13,31208,1,5546,0,0,1315
8599,00120008599,17,181250,1,6606,1,3425,2944
8600,00120008600,18,155111,1,23209,0,0,4225
8601,00120008601,10,29990,1,30428,0,0,1752
8602,00120008602,16,152513,1,8206,1,10498,2545
8603,00120008603,20,144327,1,29388,0,0,2984
8604,00120008604,5,94314,0,0,1,8867,4228
8605,00120008605,13,192031,0,0,0,0,1871
8606,00120008606,18,41862,1,17173,1,8338,1987
8607,00120008607,17,173345,1,33580,1,13607,1299
8608,00120008608,9,108949,0,0,1,7820,3042
8609,00120008609,14,188572,1,28024,0,0,3349
8610,00120008610,17,145223,1,27318,0,0,2296
8611,00120008611,4,18956,0,0,0,0,3273
8612,00120008612,18,103789,0,0,0,0,1620
8613,00120008613,27,104451,1,7323,1,8769,1799
8614,00120008614,20,132782,0,0,0,0,1373
8615,00120008615,24,17365,0,0,0,0,4829
8616,00120008616,24,87204,0,0,0,0,4835
8617,00120008617,15,151072,1,21747,1,9244,2498
8618,00120008618,11,72072,0,0,0,0,3842
8619,00120008619,12,67499,1,13229,0,0,4056
8620,00120008620,9,84211,0,0,1,16772,2987
8621,00120008621,13,158979,0,0,1,12061,2578
8622,00120008622,15,163408,1,20304,1,14549,848
8623,00120008623,27,100220,0,0,0,0,2294
8624,00120008624,15,108847,1,23395,1,3974,1973
8625,00120008625,28,198403,1,6090,0,0,2150
8626,00120008626,5,124459,1,29036,0,0,1718
8627,00120008627,23,92755,0,0,0,0,1150
8628,00120008628,19,83783,1,14944,0,0,2726
8629,00120008629,26,198581,0,0,0,0,2717
8630,00120008630,20,142851,0,0,0,0,2109
8631,00120008631,26,21472,0,0,0,0,4759
8632,00120008632,25,168452,1,18559,0,0,3149
8633,00120008633,26,118152,0,0,0,0,3761
8634,00120008634,26,173352,1,20737,0,0,4904
8635,00120008635,14,167931,0,0,0,0,2301
8636,00120008636,28,194474,0,0,0,0,3623
8637,00120008637,17,154334,1,22497,1,11925,867
8638,00120008638,18,157138,0,0,0,0,2131
8639,00120008639,21,161626,1,32670,0,0,3120
8640,00120008640,3,22008,1,26394,0,0,3407
8641,00120008641,2,102851,1,18956,1,5905,1563
8642,00120008642,1,95799,0,0,1,13688,1277
8643,00120008643,10,31238,0,0,1,5554,3589
8644,00120008644,19,32153,0,0,1,10443,4941
8645,00120008645,17,74353,0,0,0,0,1823
8646,00120008646,12,67092,1,14169,1,8656,2692
8647,00120008647,1,189224,0,0,0,0,3226
8648,00120008648,12,64104,1,15131,0,0,4911
8649,00120008649,17,170355,0,0,1,16632,2331
8650,00120008650,24,192501,0,0,0,0,2201
8651,00120008651,3,43887,1,7106,1,7674,1454
8652,00120008652,11,192244,1,7936,0,0,1574
8653,00120008653,17,19355,1,14994,0,0,4495
8654,00120008654,23,48701,0,0,1,14690,4623
8655,00120008655,26,187606,1,20340,1,4415,4055
8656,00120008656,3,86442,1,15180,0,0,4869
8657,00120008657,8,27279,0,0,0,0,1409
8658,00120008658,20,189563,1,24190,0,0,1184
8659,00120008659,4,135738,1,26933,0,0,1517
8660,00120008660,21,154333,0,0,0,0,3958
8661,00120008661,22,150546,1,12495,0,0,991
8662,00120008662,7,106414,0,0,0,0,4075
8663,00120008663,14,43390,1,19344,0,0,2870
8664,00120008664,14,172997,1,17097,1,18120,3543
8665,00120008665,4,97174,0,0,0,0,2442
8666,00120008666,16,19787,1,19775,1,8740,4372
8667,00120008667,24,58724,0,0,1,18178,4818
8668,00120008668,22,25663,0,0,0,0,958
8669,00120008669,1,162192,1,11934,0,0,4185
8670,00120008670,17,168812,1,33580,1,19810,2809
8671,00120008671,25,148107,1,32597,1,4912,3522
8672,00120008672,10,115271,1,28717,0,0,4672
8673,00120008673,22,82388,1,27173,1,9788,4798
8674,00120008674,16,67335,0,0,1,12644,2029
8675,00120008675,16,58315,1,13000,1,4717,4649
8676,00120008676,26,119922,1,21331,0,0,4024
8677,00120008677,8,61627,1,32527,0,0,2248
8678,00120008678,7,154375,1,31988,1,4311,1804
8679,00120008679,28,64334,0,0,0,0,2578
8680,00120008680,6,80700,1,21149,0,0,1011
8681,00120008681,16,54726,1,15115,0,0,4160
8682,00120008682,20,195678,1,11172,0,0,977
8683,00120008683,16,45694,0,0,1,5914,4542
8684,00120008684,7,177325,1,29514,0,0,1422
8685,00120008685,9,170302,0,0,0,0,1443
8686,00120008686,14,78545,1,34985,0,0,830
8687,00120008687,11,162997,0,0,0,0,803
8688,00120008688,26,21033,0,0,0,0,817
8689,00120008689,26,77461,1,10393,0,0,2161
8690,00120008690,14,17665,0,0,0,0,2625
8691,00120008691,7,42025,0,0,1,10178,847
8692,00120008692,1,169605,1,4542,0,0,3961
8693,00120008693,26,191969,1,14871,1,7519,2847
8694,00120008694,25,92661,0,0,1,5209,1088
8695,00120008695,13,135473,0,0,0,0,969
8696,00120008696,20,35998,0,0,0,0,3743
8697,00120008697,3,76248,0,0,0,0,4994
8698,00120008698,20,119493,0,0,0,0,2990
8699,00120008699,4,38057,0,0,1,3656,1105
8700,00120008700,26,94244,0,0,0,0,4626
8701,00120008701,11,112031,1,16431,0,0,1374
8702,00120008702,2,127713,0,0,1,5490,1969
8703,00120008703,14,120887,1,15183,1,3874,4546
8704,00120008704,12,82173,1,22996,0,0,800
8705,00120008705,17,53734,0,0,0,0,1041
8706,00120008706,12,77072,1,21583,0,0,4638
8707,00120008707,26,109194,1,14309,0,0,3810
8708,00120008708,12,197114,1,20173,0,0,3337
8709,00120008709,1,198429,0,0,0,0,2969
8710,00120008710,13,154741,0,0,0,0,3441
8711,00120008711,14,128272,0,0,1,9355,4893
8712,00120008712,24,82902,1,26707,1,19958,3844
8713,00120008713,2,137247,1,8688,0,0,2635
8714,00120008714,12,164982,1,16854,0,0,2684
8715,00120008715,26,71959,1,8786,0,0,1132
8716,00120008716,21,111623,1,7681,1,11996,4717
8717,00120008717,28,146438,1,25613,0,0,4562
8718,00120008718,16,63415,1,23879,1,18950,4981
8719,00120008719,4,139716,1,12856,1,13161,1576
8720,00120008720,8,136209,0,0,1,15656,2295
8721,00120008721,2,24907,0,0,0,0,1169
8722,00120008722,10,110825,0,0,0,0,1380
8723,00120008723,9,47780,0,0,0,0,2441
8724,00120008724,23,50085,1,23546,1,6574,2362
8725,00120008725,15,35426,0,0,0,0,2853
8726,00120008726,13,194269,1,5416,0,0,2644
8727,00120008727,23,22485,0,0,1,18780,1237
8728,00120008728,17,64527,0,0,0,0,3988
8729,00120008729,16,139604,0,0,0,0,2790
8730,00120008730,28,106005,0,0,1,13178,4547
8731,00120008731,2,73528,0,0,1,14509,3862
8732,00120008732,20,135631,0,0,0,0,4767
8733,00120008733,20,42799,1,12507,1,19804,4181
8734,00120008734,27,192411,0,0,1,19017,2466
8735,00120008735,14,162159,1,27957,0,0,4299
8736,00120008736,3,153518,0,0,0,0,3261
8737,00120008737,23,196532,1,30083,0,0,1625
8738,00120008738,12,109817,1,32698,0,0,1691
8739,00120008739,8,73260,0,0,0,0,4218
8740,00120008740,2,160949,1,32726,1,15457,4230
8741,00120008741,4,170795,0,0,1,7214,1116
8742,00120008742,14,27943,1,9951,0,0,2583
8743,00120008743,16,156378,0,0,0,0,1821
8744,00120008744,19,182856,0,0,0,0,1899
8745,00120008745,2,136401,0,0,0,0,4753
8746,00120008746,12,166527,1,13993,1,3745,3267
8747,00120008747,14,176046,1,10334,0,0,4477
8748,00120008748,6,42371,0,0,1,10035,4317
8749,00120008749,13,113746,1,13048,1,14779,3250
8750,00120008750,4,116248,1,25949,0,0,2507
8751,00120008751,22,150008,0,0,0,0,3216
8752,00120008752,18,179238,1,21909,0,0,3507
8753,00120008753,12,40727,1,5416,0,0,3361
8754,00120008754,20,129000,1,32055,0,0,829
8755,00120008755,27,78969,1,32447,1,18181,1234
8756,00120008756,22,174440,0,0,0,0,1995
8757,00120008757,21,83531,1,31641,0,0,4121
8758,00120008758,19,54097,0,0,1,18316,846
8759,00120008759,8,181056,1,10826,0,0,1098
8760,00120008760,7,65859,1,32780,1,18652,2346
8761,00120008761,16,190363,0,0,1,6984,4341
8762,00120008762,19,168222,1,24060,0,0,2249
8763,00120008763,6,168133,0,0,0,0,4354
8764,00120008764,20,175250,0,0,1,3270,3560
8765,00120008765,27,71790,1,10369,0,0,3303
8766,00120008766,21,80696,0,0,0,0,4178
8767,00120008767,11,30648,1,15423,1,9474,3598
8768,00120008768,5,76779,1,13619,0,0,2238
8769,00120008769,16,121371,1,9826,0,0,1138
8770,00120008770,7,51672,0,0,1,9410,4095
8771,00120008771,27,84109,1,30353,1,9018,2763
8772,00120008772,5,49593,0,0,0,0,3723
8773,00120008773,11,159858,1,19250,1,12222,3208
8774,00120008774,15,24815,1,27683,0,0,3633
8775,00120008775,3,168038,1,29692,1,15726,2729
8776,00120008776,26,159866,0,0,0,0,3300
8777,00120008777,5,177495,0,0,0,0,2872
8778,00120008778,23,36302,1,20917,0,0,1907
8779,00120008779,21,100140,0,0,1,11653,3095
8780,00120008780,5,173907,1,19529,1,16859,2345
8781,00120008781,9,88356,0,0,1,18710,3024
8782,00120008782,15,64282,0,0,0,0,965
8783,00120008783,3,143451,0,0,1,4234,4219
8784,00120008784,6,136347,0,0,1,12328,925
8785,00120008785,17,198786,1,25735,1,15404,4240
8786,00120008786,26,38814,0,0,0,0,1681
8787,00120008787,21,170161,0,0,0,0,4965
8788,00120008788,8,178818,1,29107,0,0,1322
8789,00120008789,21,96673,0,0,0,0,2223
8790,00120008790,25,66940,1,14136,1,10375,3519
8791,00120008791,11,101796,1,24619,0,0,2209
8792,00120008792,6,51476,1,15291,0,0,3929
8793,00120008793,8,172355,1,10241,0,0,4345
8794,00120008794,10,147841,1,16549,0,0,3781
8795,00120008795,24,57278,0,0,0,0,3950
8796,00120008796,3,193066,1,8114,1,6776,1894
8797,00120008797,23,30634,0,0,1,8099,1939
8798,00120008798,14,141259,1,6584,1,11335,4826
8799,00120008799,23,157037,1,13740,1,11357,4056
8800,00120008800,14,173638,1,5488,1,6138,814
8801,00120008801,10,67196,1,24043,1,8139,2338
8802,00120008802,12,113679,0,0,1,17958,2510
8803,00120008803,6,194357,0,0,1,6928,3424
8804,00120008804,12,145861,1,17319,1,3576,2260
8805,00120008805,23,34420,1,28431,1,18029,2616
8806,00120008806,14,171308,0,0,0,0,3038
8807,00120008807,2,21218,1,24855,0,0,4437
8808,00120008808,9,139283,1,9242,0,0,4009
8809,00120008809,10,195964,0,0,0,0,2499
8810,00120008810,26,79057,1,28007,0,0,3776
8811,00120008811,17,93609,0,0,0,0,1114
8812,00120008812,17,157298,0,0,1,17134,2508
8813,00120008813,3,138108,1,24736,0,0,4268
8814,00120008814,19,198343,1,18850,0,0,4553
8815,00120008815,1,25046,0,0,0,0,3258
8816,00120008816,12,132462,1,18094,1,5263,935
8817,00120008817,7,124345,0,0,0,0,1613
8818,00120008818,4,52117,0,0,1,6863,3751
8819,00120008819,10,144980,1,19746,0,0,2808
8820,00120008820,13,151037,0,0,1,10400,2873
8821,00120008821,2,32373,1,17198,0,0,1565
8822,00120008822,10,60452,1,4698,1,8598,4594
8823,00120008823,21,196161,0,0,0,0,3569
8824,00120008824,22,21654,0,0,1,14538,4473
8825,00120008825,25,177352,0,0,0,0,3752
8826,00120008826,4,138319,1,10180,0,0,4922
8827,00120008827,18,120646,0,0,0,0,997
8828,00120008828,5,41583,1,22537,1,18830,1797
8829,00120008829,19,109242,0,0,0,0,4832
8830,00120008830,2,152432,0,0,0,0,2146
8831,00120008831,12,68968,0,0,0,0,2519
8832,00120008832,17,149815,0,0,0,0,4759
8833,00120008833,10,153231,0,0,1,18575,1240
8834,00120008834,2,178223,0,0,1,11192,2773
8835,00120008835,6,146590,0,0,0,0,1191
8836,00120008836,8,31652,0,0,0,0,2470
8837,00120008837,19,128114,0,0,0,0,2155
8838,00120008838,11,117489,0,0,0,0,4896
8839,00120008839,25,188420,0,0,0,0,3055
8840,00120008840,12,92001,1,28853,0,0,4909
8841,00120008841,9,139269,1,24604,0,0,2826
8842,00120008842,2,91757,0,0,0,0,4530
8843,00120008843,8,39395,1,11587,0,0,2098
8844,00120008844,26,148407,0,0,0,0,2412
8845,00120008845,11,116978,1,25154,0,0,907
8846,00120008846,28,146572,1,12906,0,0,2153
8847,00120008847,21,139541,0,0,0,0,2446
8848,00120008848,4,23083,0,0,0,0,1916
8849,00120008849,10,121598,1,24305,1,16256,1211
8850,00120008850,21,151615,0,0,0,0,3820
8851,00120008851,20,198309,0,0,1,3961,1036
8852,00120008852,16,111171,1,9008,1,7341,3502
8853,00120008853,8,135423,1,26469,0,0,1008
8854,00120008854,4,21613,1,28553,1,14735,4905
8855,00120008855,10,125033,1,31018,0,0,4048
8856,00120008856,12,186612,1,8868,0,0,3613
8857,00120008857,14,91202,1,34905,0,0,3137
8858,00120008858,16,172327,1,7960,1,8380,2630
8859,00120008859,22,100666,0,0,1,19204,2751
8860,00120008860,18,37068,0,0,0,0,2927
8861,00120008861,21,64057,0,0,1,16566,4601
8862,00120008862,22,33946,1,25480,1,5312,3253
8863,00120008863,21,166619,0,0,0,0,3971
8864,00120008864,12,100237,0,0,1,5270,2870
8865,00120008865,18,20769,1,16361,0,0,3556
8866,00120008866,7,170955,0,0,1,10607,2213
8867,00120008867,20,76340,0,0,1,11460,1046
8868,00120008868,24,94199,0,0,1,14594,3333
8869,00120008869,23,119222,0,0,0,0,4362
8870,00120008870,7,181234,1,9760,0,0,1586
8871,00120008871,9,48434,1,13103,0,0,3243
8872,00120008872,1,37102,1,17081,0,0,1141
8873,00120008873,26,36536,1,22480,0,0,4817
8874,00120008874,6,119639,1,19785,1,8213,1982
8875,00120008875,6,196460,0,0,0,0,1846
8876,00120008876,22,65775,1,4358,0,0,1820
8877,00120008877,12,46147,0,0,0,0,4111
8878,00120008878,22,65526,0,0,1,17755,3042
8879,00120008879,12,169731,1,5076,0,0,1510
8880,00120008880,10,119663,1,18088,0,0,3860
8881,00120008881,23,127180,1,11236,1,4849,1961
8882,00120008882,26,139233,0,0,0,0,3357
8883,00120008883,6,38088,0,0,1,4301,1526
8884,00120008884,17,83464,1,26148,1,7037,2316
8885,00120008885,19,120921,0,0,0,0,4497
8886,00120008886,18,74998,0,0,1,19674,3064
8887,00120008887,6,55382,1,7527,1,9944,3780
8888,00120008888,24,43184,0,0,1,13886,4141
8889,00120008889,19,166171,0,0,1,13166,4850
8890,00120008890,10,52739,1,13796,1,11568,3729
8891,00120008891,24,142937,0,0,1,3258,2442
8892,00120008892,8,154461,1,24432,1,5419,2583
8893,00120008893,21,32352,1,20712,0,0,2674
8894,00120008894,24,141788,1,18433,0,0,1652
8895,00120008895,6,132843,0,0,0,0,3900
8896,00120008896,21,167220,0,0,1,14116,2544
8897,00120008897,25,46828,1,11124,0,0,2840
8898,00120008898,7,83040,1,21386,0,0,1509
8899,00120008899,24,109279,1,33454,1,7739,3448
8900,00120008900,1,109430,0,0,0,0,869
8901,00120008901,27,186783,1,28902,0,0,845
8902,00120008902,18,130957,0,0,0,0,3934
8903,00120008903,24,32748,0,0,1,4557,2454
8904,00120008904,28,103636,0,0,0,0,1716
8905,00120008905,25,179763,1,6821,1,4716,3344
8906,00120008906,20,130158,1,13657,1,12364,1850
8907,00120008907,12,25246,1,15417,0,0,2014
8908,00120008908,16,74395,0,0,1,17361,2614
8909,00120008909,10,178558,0,0,1,12699,4099
8910,00120008910,27,176412,0,0,1,14327,4166
8911,00120008911,10,65300,1,12686,0,0,1881
8912,00120008912,14,149158,0,0,0,0,1612
8913,00120008913,25,29860,1,6416,0,0,1724
8914,00120008914,20,32013,1,29932,1,15709,3969
8915,00120008915,10,153479,0,0,0,0,2905
8916,00120008916,10,48542,1,23633,0,0,2170
8917,00120008917,26,39935,0,0,0,0,1328
8918,00120008918,25,64079,0,0,0,0,1431
8919,00120008919,11,49111,0,0,1,16460,1334
8920,00120008920,23,71550,1,25699,1,8259,3569
